price,MS.Zoning,Lot.Area,Utilities,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
242000,5,11275,4,0,7,7,7,1967,2007,14,4,4,1,1,0.0,710.0,1,5,1,5,1898,1080,2,1,5,1,4,11,3,2.0,564.0,3,240,0
132000,5,8064,4,0,0,6,8,1948,2004,15,3,3,1,5,481.0,816.0,1,3,1,5,816,408,1,0,3,1,3,5,5,1.0,280.0,3,414,2
154000,5,7500,4,0,2,5,7,1959,1994,3,3,3,1,2,340.0,1246.0,1,5,1,5,1246,0,1,1,3,1,4,6,1,1.0,305.0,3,218,4
166000,5,8520,4,0,0,5,4,1952,1952,3,3,2,1,3,507.0,910.0,1,2,1,5,910,475,2,0,4,1,3,6,5,2.0,720.0,3,0,3
134800,5,7200,4,0,2,5,7,1951,2000,14,3,3,1,4,234.0,900.0,1,3,1,5,900,0,1,0,3,1,4,5,5,2.0,576.0,3,222,0
160000,5,10000,4,0,2,6,6,1962,1962,14,3,3,1,1,0.0,1116.0,1,3,1,5,1116,0,1,1,3,1,3,5,1,2.0,440.0,3,0,0
148000,5,7635,4,0,2,5,6,1960,1960,3,3,3,1,3,588.0,1175.0,1,5,1,5,1175,0,1,1,3,1,3,6,5,2.0,484.0,3,0,0
192000,5,9760,4,0,2,6,7,1963,1984,14,3,3,1,4,717.0,1395.0,1,3,1,5,1395,0,1,0,2,1,3,7,1,2.0,440.0,3,657,0
155000,5,7700,4,0,5,6,5,1966,1966,8,3,3,1,1,0.0,756.0,1,3,1,5,1051,788,1,1,4,1,3,7,1,2.0,442.0,3,0,0
80400,6,4800,4,0,0,4,5,1900,1954,14,3,3,2,5,48.0,709.0,1,3,1,5,1157,687,1,0,3,1,3,9,2,1.0,240.0,3,84,0
96500,6,8800,4,0,0,4,7,1910,2004,14,3,3,0,1,0.0,576.0,1,4,1,5,792,348,1,0,3,1,3,7,6,0.0,0.0,0,0,0
109500,6,4485,4,0,2,5,7,1920,1950,14,3,3,2,4,579.0,936.0,1,3,1,5,936,0,1,0,2,1,3,5,6,0.0,0.0,0,51,3
115000,6,8960,4,0,2,5,6,1927,1950,15,3,3,1,1,0.0,1008.0,1,4,1,4,1028,0,1,0,2,1,3,5,5,2.0,360.0,3,0,0
143000,6,5805,4,0,2,5,7,1957,1957,8,3,3,1,4,274.0,1347.0,1,4,1,5,1347,0,1,0,3,1,4,6,5,2.0,551.0,3,0,0
107400,6,5790,4,0,5,3,6,1915,1950,13,4,4,1,1,0.0,840.0,1,4,0,5,840,765,2,0,3,2,3,8,5,1.0,379.0,3,0,0
80000,6,4608,4,0,2,4,6,1945,1950,8,3,4,1,1,0.0,747.0,1,3,1,5,747,0,1,0,2,1,3,4,1,1.0,220.0,3,0,0
119000,6,7200,4,0,2,5,7,1940,1992,8,3,4,1,4,510.0,788.0,1,3,1,5,804,0,1,0,2,1,4,4,1,1.0,240.0,3,0,3
130000,6,5500,4,0,0,5,7,1929,2001,14,3,3,0,2,234.0,926.0,1,3,1,5,926,0,1,0,3,1,3,6,5,2.0,484.0,3,0,0
119000,6,6900,4,0,0,6,7,1938,2000,8,3,3,2,1,0.0,827.0,1,4,1,5,827,424,1,0,3,1,2,6,5,1.0,240.0,2,0,0
129000,6,11851,4,0,0,5,7,1948,2009,13,3,4,0,4,780.0,1027.0,1,5,1,5,1027,606,1,0,3,1,4,7,5,1.0,240.0,3,0,0
100000,6,8239,4,0,0,5,6,1920,1962,8,3,3,0,3,176.0,1008.0,1,3,1,5,1060,185,1,0,3,1,3,6,5,1.0,315.0,3,0,0
12789,6,9656,4,0,2,2,2,1923,1970,0,3,2,0,1,0.0,678.0,1,3,0,5,832,0,1,0,2,1,3,5,5,2.0,780.0,2,0,0
105900,6,8520,4,0,2,6,8,1928,2003,13,3,4,0,1,0.0,624.0,1,4,1,5,720,0,1,0,2,1,3,5,5,2.0,484.0,3,106,0
150000,6,9600,4,0,5,8,9,1900,2003,14,4,4,0,1,0.0,930.0,2,3,0,5,930,636,2,0,3,1,4,7,5,1.0,288.0,3,54,0
139000,6,10800,4,0,0,5,6,1915,1950,8,3,4,2,2,686.0,686.0,1,3,1,5,966,686,2,0,4,1,3,7,5,1.0,416.0,3,0,0
240000,6,9000,4,0,5,8,9,1890,2002,14,4,4,4,1,0.0,346.0,1,5,1,5,1157,1111,3,0,3,1,4,7,5,2.0,624.0,3,0,0
76500,6,9045,4,1,5,5,3,1910,1950,8,3,2,0,1,0.0,840.0,3,2,0,3,1128,1128,2,0,4,2,2,12,6,0.0,0.0,0,0,0
149700,6,7407,4,0,2,6,7,1957,1996,8,3,3,1,6,600.0,912.0,1,3,1,4,1236,0,1,0,2,1,3,6,1,2.0,923.0,3,0,3
125500,6,7740,4,0,5,4,7,1910,1950,13,3,3,1,1,0.0,622.0,1,4,1,5,741,622,1,0,3,1,3,6,5,2.0,528.0,3,0,0
122500,6,11340,4,1,5,4,6,1885,1950,13,3,3,2,1,0.0,777.0,1,4,1,5,1246,1044,2,0,4,2,3,11,5,2.0,560.0,3,0,0
140750,6,10560,4,0,5,6,7,1922,1994,14,3,3,1,3,283.0,738.0,1,5,1,5,868,602,1,1,2,1,3,6,5,2.0,624.0,3,0,0
128500,6,5830,4,0,0,5,6,1950,1997,8,3,4,1,3,788.0,988.0,1,5,1,5,1030,582,1,1,3,1,3,7,5,1.0,363.0,3,0,3
209500,5,7793,4,0,4,7,7,1922,2005,14,3,3,0,4,474.0,1108.0,1,3,0,4,1160,908,1,1,3,1,4,8,5,1.0,315.0,3,0,0
87000,6,5000,4,0,2,4,7,1925,1950,8,3,3,0,3,188.0,765.0,1,3,0,3,765,0,1,0,2,1,4,4,5,1.0,200.0,2,135,3
134000,6,6000,4,0,0,6,7,1939,1950,8,3,3,0,4,452.0,608.0,1,3,1,5,608,524,1,0,2,1,3,5,5,1.0,240.0,3,0,3
128000,6,6000,4,0,0,6,6,1940,1950,8,3,4,1,2,264.0,572.0,1,5,1,4,848,348,1,1,3,1,3,6,5,2.0,576.0,3,0,0
132000,6,6360,4,0,0,5,6,1942,1950,8,3,3,1,3,360.0,835.0,1,3,1,4,955,498,1,1,3,1,4,7,5,1.0,240.0,3,0,0
139900,6,6000,4,0,0,6,7,1948,1950,14,3,3,1,3,300.0,780.0,1,3,1,5,780,636,1,1,3,1,3,6,5,1.0,312.0,3,221,0
123900,6,6240,4,0,0,5,7,1936,1980,13,3,3,1,3,276.0,528.0,1,4,1,5,548,492,1,0,2,1,3,5,5,2.0,624.0,3,306,0
138400,6,6240,4,0,0,5,5,1930,1950,8,3,3,0,2,448.0,928.0,1,3,1,3,928,608,2,0,4,1,3,7,5,2.0,480.0,3,0,3
109500,6,6120,4,0,2,6,5,1923,1950,14,3,3,0,5,960.0,1124.0,1,3,1,5,1068,0,1,0,2,1,3,5,5,1.0,288.0,3,0,0
140000,6,10300,4,0,5,7,6,1921,1950,12,3,3,0,1,0.0,576.0,1,4,1,5,902,808,2,0,3,1,3,9,5,2.0,480.0,3,12,4
149500,6,8094,4,0,0,4,5,1915,1950,8,3,2,1,1,0.0,888.0,1,5,1,5,888,1074,1,1,4,1,3,9,5,2.0,572.0,3,160,4
159900,6,12900,4,0,5,6,8,1912,2009,14,4,4,2,1,0.0,780.0,1,5,1,5,780,780,1,1,3,1,4,7,6,0.0,0.0,0,344,0
122000,6,3068,4,0,5,6,8,1920,1993,13,3,4,0,1,0.0,662.0,1,5,1,5,662,662,1,0,3,1,3,6,5,1.0,180.0,3,0,4
110000,6,8472,4,2,2,5,5,1963,1963,14,2,3,1,2,104.0,816.0,1,3,0,5,816,0,1,0,2,1,3,5,4,2.0,516.0,3,106,0
55000,6,5600,4,1,5,4,5,1930,1950,13,2,2,3,0,0.0,0.0,1,2,0,5,372,720,2,0,3,2,2,7,6,0.0,0.0,0,0,0
140000,6,7630,4,1,5,5,9,1900,1996,14,3,4,0,1,0.0,360.0,1,4,1,5,1032,780,2,0,4,2,4,8,5,2.0,672.0,3,344,3
244400,5,24090,4,0,5,7,7,1940,1950,8,3,4,1,1,0.0,1032.0,1,5,1,5,1207,1196,2,0,4,1,3,10,1,1.0,349.0,3,56,0
173000,5,15263,4,0,2,5,5,1959,1959,6,3,3,1,3,766.0,1422.0,1,4,1,5,1675,0,2,0,3,1,3,8,1,1.0,365.0,3,0,0
107500,5,10632,4,0,0,5,3,1917,1950,14,3,3,0,1,0.0,689.0,1,4,0,5,725,499,1,1,3,1,1,6,5,1.0,180.0,2,0,0
100000,5,9900,4,1,0,5,4,1915,1950,14,2,2,0,3,1026.0,1212.0,1,3,0,5,1212,180,1,0,3,1,3,6,6,0.0,0.0,0,0,0
95000,5,6001,4,0,0,6,5,1940,1950,13,3,3,1,2,368.0,600.0,1,5,0,5,600,319,1,0,3,1,3,5,5,1.0,231.0,3,0,3
93369,1,6449,4,0,5,4,1,1907,1950,14,3,3,1,3,73.0,707.0,2,3,0,5,942,942,1,1,4,1,3,7,6,0.0,0.0,0,0,0
114900,4,6048,4,1,0,5,7,1910,1950,14,3,4,0,2,736.0,856.0,1,4,1,5,936,744,2,0,2,2,3,7,5,2.0,450.0,3,56,0
94000,5,6342,4,0,0,5,8,1875,1996,13,3,4,1,1,0.0,780.0,1,4,0,5,780,240,1,0,2,1,3,6,6,0.0,0.0,0,0,0
136000,5,10773,4,2,2,4,3,1967,1967,9,2,2,1,5,704.0,1832.0,1,3,0,5,1832,0,2,0,4,2,3,8,6,0.0,0.0,0,0,0
136500,5,10778,4,2,2,4,5,1968,1968,6,3,3,1,1,0.0,1768.0,1,3,0,5,1768,0,2,0,4,2,3,8,6,0.0,0.0,0,0,0
131500,5,11625,4,1,2,5,4,1965,1965,9,3,3,2,4,841.0,1039.0,1,5,1,5,1039,0,1,1,3,1,3,6,1,2.0,504.0,3,0,0
121500,5,11341,4,0,2,5,6,1957,1996,14,3,3,1,5,1302.0,1392.0,1,3,1,5,1392,0,1,1,3,1,3,5,5,2.0,528.0,3,0,0
125000,5,8521,4,0,2,5,5,1967,1967,6,3,3,1,5,842.0,912.0,1,3,1,5,912,0,1,0,3,1,3,5,5,1.0,336.0,3,0,3
154000,5,8246,4,0,2,5,8,1968,2001,9,3,4,1,3,188.0,1060.0,1,5,1,5,1060,0,1,0,3,1,4,6,1,1.0,270.0,3,406,3
137900,5,7800,4,0,2,5,7,1966,2008,6,3,3,1,4,240.0,864.0,1,5,1,5,892,0,1,0,3,1,4,5,5,1.0,416.0,3,0,0
158000,5,9364,4,0,5,6,7,1969,1969,6,3,3,1,5,371.0,663.0,1,3,1,5,663,689,1,1,4,1,3,7,1,1.0,299.0,3,379,3
137250,5,7832,4,0,2,5,5,1968,1968,6,3,3,1,6,775.0,864.0,1,5,1,5,864,0,1,0,2,1,3,4,5,1.0,280.0,3,226,0
160250,5,7424,4,2,6,5,5,1978,1978,9,3,3,1,6,1319.0,1319.0,1,3,1,5,1373,0,1,0,3,1,3,5,1,2.0,591.0,3,0,0
163000,5,11227,4,0,5,5,5,1968,1968,6,3,4,1,3,267.0,720.0,1,5,1,5,720,720,1,1,4,1,3,7,1,2.0,480.0,3,192,3
158900,5,11616,4,0,5,6,5,1978,1978,6,3,3,1,3,438.0,672.0,1,3,1,5,672,714,2,1,3,1,3,6,1,2.0,440.0,3,335,4
328000,5,14000,4,0,5,7,5,1996,1997,14,4,3,2,6,1201.0,1306.0,1,5,1,5,1306,954,2,1,3,1,4,7,1,2.0,533.0,3,296,0
270000,5,20062,4,0,2,7,7,1977,2001,14,4,4,1,5,1092.0,1420.0,1,4,1,5,1483,0,1,1,1,1,3,4,1,2.0,690.0,3,496,0
85000,5,9259,4,0,2,4,4,1927,1950,14,3,3,0,1,0.0,660.0,1,3,0,5,756,0,1,0,2,1,3,4,5,2.0,440.0,3,80,0
128000,5,9600,4,0,2,4,7,1950,1995,13,3,3,1,4,442.0,1067.0,1,3,1,5,1067,0,2,0,2,1,4,4,1,2.0,436.0,3,290,0
260000,5,23595,4,0,2,7,6,1979,1979,9,4,3,2,6,1258.0,1332.0,1,3,1,5,1332,192,0,1,0,1,4,4,1,2.0,586.0,3,268,0
230000,5,17082,4,0,5,6,5,1978,1992,13,3,3,2,5,964.0,1117.0,1,5,1,5,1117,864,2,1,4,1,4,8,1,2.0,522.0,3,336,0
124000,5,18600,4,0,0,3,4,1938,1990,14,3,3,1,4,288.0,972.0,1,3,1,4,1052,558,2,0,4,1,2,8,1,1.0,480.0,3,0,0
83000,5,10625,4,0,2,5,5,1920,1950,14,3,3,0,5,108.0,458.0,1,2,0,5,835,0,1,0,2,1,3,5,2,1.0,366.0,2,0,0
144500,5,11479,4,0,2,6,7,1950,1987,14,3,3,1,6,104.0,663.0,1,5,1,5,1074,0,1,0,3,1,4,6,1,1.0,467.0,3,0,3
129000,5,9571,4,0,2,5,6,1956,1956,14,3,3,1,4,739.0,1144.0,1,3,1,5,1144,0,1,0,3,1,3,6,1,1.0,596.0,3,44,0
127000,5,9350,4,0,0,4,6,1947,1979,15,3,3,1,2,192.0,756.0,1,5,1,5,1169,0,1,0,3,1,3,8,5,1.0,209.0,2,0,3
128000,5,9525,4,0,2,5,7,1954,1998,15,3,3,1,4,954.0,1172.0,1,3,1,5,1172,0,1,0,3,1,3,5,1,1.0,366.0,3,240,0
186000,5,10420,4,0,2,6,5,2009,2009,13,3,3,2,6,36.0,1212.0,1,5,1,5,1212,0,2,0,3,1,4,6,1,2.0,460.0,3,100,0
308030,5,17485,4,0,2,7,5,2009,2010,13,4,3,2,6,1346.0,1508.0,1,5,1,5,1508,0,1,0,1,1,4,5,1,2.0,572.0,3,0,0
114000,5,11200,4,0,2,5,3,1964,1964,14,3,2,1,1,0.0,1250.0,1,5,1,5,1298,0,2,0,3,1,3,5,5,2.0,504.0,3,0,0
84900,5,11100,4,0,2,4,7,1946,2006,8,3,3,1,0,0.0,0.0,1,5,1,5,930,0,1,0,2,1,4,6,5,1.0,308.0,3,0,0
178000,5,9206,4,0,5,6,5,1985,1985,6,4,3,1,1,0.0,741.0,1,3,1,5,977,755,2,1,3,1,4,7,1,2.0,476.0,3,192,0
270000,5,11980,4,0,2,7,5,1987,1987,9,4,3,1,6,1433.0,1433.0,1,5,1,5,1433,0,1,1,1,1,4,4,1,2.0,528.0,4,0,3
218000,5,12361,4,0,5,6,7,1993,1993,13,4,4,2,6,860.0,946.0,1,5,1,5,964,838,2,1,3,1,4,8,0,4.0,1017.0,3,450,0
236000,5,9938,4,0,5,7,5,1993,1994,8,4,3,2,6,750.0,1050.0,1,5,1,5,1062,887,2,1,3,1,4,8,1,2.0,574.0,3,156,4
147000,5,9069,4,0,6,6,6,1992,1992,6,3,3,2,6,747.0,936.0,1,5,1,5,996,0,1,0,2,1,4,5,1,2.0,564.0,3,120,0
245350,5,10475,4,0,2,8,5,2008,2008,13,4,3,2,1,0.0,1694.0,1,5,1,5,1694,0,2,0,3,1,4,7,1,3.0,776.0,3,160,0
206000,5,6762,4,0,2,7,5,2006,2006,13,4,3,2,6,686.0,1187.0,1,5,1,5,1208,0,2,0,2,1,4,6,1,2.0,632.0,3,105,0
198900,5,10402,4,0,2,7,5,2009,2009,13,3,3,2,1,0.0,1226.0,1,5,1,5,1226,0,2,0,3,1,4,6,1,3.0,740.0,3,0,0
187000,5,7360,4,0,2,7,5,2010,2010,13,4,3,2,6,24.0,1222.0,1,5,1,5,1222,0,2,0,2,1,4,6,1,2.0,615.0,3,0,0
320000,5,12376,4,0,5,7,5,1990,1990,9,3,3,2,6,1470.0,1673.0,1,4,1,5,1699,1523,3,0,5,1,4,11,1,3.0,594.0,3,367,0
138500,5,14235,4,0,0,6,8,1900,1993,14,3,3,2,1,0.0,676.0,1,3,1,5,831,614,2,0,3,1,3,6,5,2.0,484.0,3,0,0
155000,5,8816,4,0,7,6,7,1971,1971,6,3,3,1,6,504.0,1010.0,1,4,1,5,1052,0,1,0,3,1,3,6,1,2.0,440.0,3,0,3
159000,5,11105,4,0,6,5,5,1996,1996,13,3,4,2,6,870.0,870.0,1,4,1,5,965,0,1,0,2,1,3,4,1,2.0,580.0,4,71,4
191000,5,9337,4,0,5,7,5,1997,1998,13,3,3,2,5,353.0,878.0,1,5,1,5,892,800,2,1,3,1,3,8,1,2.0,513.0,3,0,0
200500,5,8750,4,0,5,6,5,1998,1998,13,3,3,2,6,505.0,804.0,1,5,1,5,804,878,2,1,3,1,4,7,1,2.0,523.0,3,0,0
150000,5,15240,4,0,2,5,8,1977,2004,5,4,4,1,6,198.0,1026.0,1,5,1,5,1026,0,1,1,3,1,3,5,1,1.0,308.0,3,316,3
161750,5,10900,4,0,5,6,7,1977,1977,6,3,3,1,6,378.0,689.0,1,5,1,5,689,703,1,1,3,1,3,6,1,1.0,299.0,3,0,3
128200,5,10650,4,0,2,5,6,1976,1976,6,3,3,1,2,182.0,894.0,1,3,1,5,894,0,1,0,3,1,3,5,1,1.0,308.0,3,365,3
127000,5,7480,4,0,2,5,6,1972,1972,14,3,3,1,5,480.0,876.0,1,3,1,5,876,0,1,0,3,1,3,5,5,2.0,484.0,3,0,3
318000,5,10389,4,0,2,8,5,2003,2003,5,4,3,2,6,1682.0,1978.0,1,5,1,5,1978,0,2,1,3,1,4,8,1,3.0,850.0,3,188,0
272000,5,11423,4,0,2,8,5,2001,2002,13,4,3,2,6,1358.0,1581.0,1,5,1,5,1601,0,2,0,3,1,4,6,1,2.0,670.0,3,180,3
237000,5,9548,4,0,5,7,6,2003,2003,13,4,3,2,6,483.0,941.0,1,5,1,5,941,888,2,1,3,1,4,7,1,2.0,613.0,3,192,0
240000,5,9375,4,0,5,7,5,1997,1997,13,4,3,2,1,0.0,1040.0,1,5,1,5,1044,1054,2,1,4,1,4,9,1,2.0,621.0,3,331,0
224900,5,12137,4,0,2,7,5,1998,1998,13,3,3,2,1,0.0,1649.0,1,5,1,5,1661,0,2,0,3,1,4,6,1,2.0,598.0,3,0,0
143750,6,4435,4,4,2,6,5,2003,2003,13,4,3,2,6,672.0,848.0,1,5,1,5,848,0,1,0,1,1,4,4,1,2.0,420.0,3,140,0
143000,6,4426,4,4,2,6,5,2004,2004,13,4,3,2,6,662.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,160,0
232000,5,10635,4,0,2,8,5,2003,2003,13,4,3,2,4,370.0,1657.0,1,5,1,5,1668,0,2,0,3,1,4,8,1,2.0,502.0,3,0,0
213000,5,8400,4,0,2,7,5,2004,2005,13,4,3,2,6,712.0,1473.0,1,5,1,5,1484,0,2,0,3,1,4,7,1,2.0,606.0,3,0,0
185500,5,8773,4,0,2,7,5,2004,2004,13,4,3,2,6,24.0,1414.0,1,5,1,5,1414,0,2,0,3,1,4,6,1,2.0,494.0,3,132,0
84900,5,8777,4,0,2,3,6,1945,2007,13,3,4,1,0,0.0,0.0,1,3,0,5,640,0,1,0,2,1,3,5,5,1.0,240.0,3,0,0
155891,5,8842,4,0,2,5,6,1954,1954,13,3,4,1,1,0.0,381.0,1,5,1,5,992,0,1,0,3,1,3,6,5,1.0,319.0,3,60,3
100000,5,9825,4,2,2,5,5,1965,1965,1,3,3,1,0,0.0,0.0,1,3,0,5,1664,0,2,0,4,2,3,8,6,0.0,0.0,0,0,0
144000,5,10044,4,0,2,5,6,1968,1968,8,3,3,1,5,1070.0,1196.0,1,3,1,5,1196,0,1,0,3,1,3,6,1,1.0,336.0,3,257,3
64000,5,11792,4,0,0,4,5,1948,1950,13,3,3,1,1,0.0,744.0,1,5,0,3,792,328,1,0,2,1,2,5,5,2.0,480.0,3,0,0
125200,5,6305,4,0,7,6,6,1975,1975,9,3,3,1,5,528.0,1008.0,1,3,1,5,1096,0,1,0,3,1,3,5,5,1.0,352.0,3,0,0
107000,5,7819,4,0,7,6,5,1976,1976,9,3,3,1,5,422.0,1029.0,1,3,1,5,1117,0,1,0,3,1,3,6,5,2.0,672.0,3,144,3
90000,5,6410,4,0,2,4,5,1958,1958,15,3,3,1,1,0.0,960.0,1,5,1,5,960,0,1,0,3,1,3,5,6,0.0,0.0,0,0,3
140000,6,8546,4,0,2,4,5,2003,2004,13,3,3,2,1,0.0,1121.0,1,5,1,5,1121,0,2,0,2,1,3,5,1,2.0,440.0,3,132,0
113000,5,8741,4,0,0,6,4,1945,1950,13,3,3,1,2,94.0,735.0,1,3,1,4,798,689,1,1,3,1,3,7,5,1.0,220.0,3,0,3
80000,5,12180,4,1,0,4,4,1941,1950,8,3,2,0,4,348.0,672.0,3,2,0,4,672,252,1,0,2,1,2,5,5,1.0,280.0,3,0,3
144500,5,8562,4,0,2,5,6,1957,2002,6,3,3,1,3,383.0,1216.0,1,5,1,4,1526,0,1,0,4,1,3,7,2,1.0,364.0,3,116,0
104000,5,4853,4,0,2,5,6,1924,1999,8,3,3,0,3,133.0,1107.0,1,2,0,4,1296,0,2,0,2,1,2,5,5,1.0,260.0,3,0,3
128000,5,6858,4,0,5,6,4,1915,1950,14,3,3,2,1,0.0,806.0,1,3,0,3,841,806,1,1,4,1,2,6,5,1.0,216.0,3,0,0
58500,5,8212,4,0,2,3,3,1914,1950,12,3,2,0,3,203.0,864.0,1,3,0,3,864,0,1,0,2,1,3,5,5,1.0,200.0,3,0,0
127000,5,5000,4,0,0,5,6,1924,1950,3,3,3,0,2,218.0,1026.0,1,3,1,5,1026,665,2,0,3,1,4,6,5,1.0,308.0,3,0,0
126000,5,7890,4,0,2,6,6,1939,1950,14,3,3,1,3,238.0,856.0,1,3,1,5,856,0,1,0,2,1,3,4,5,2.0,399.0,3,0,0
160000,4,7200,4,2,5,4,6,1967,1967,9,3,3,3,0,0.0,0.0,1,3,1,5,862,1788,3,0,6,2,3,10,6,0.0,0.0,0,0,0
100000,5,9839,4,0,0,5,2,1931,1950,13,3,3,2,1,0.0,894.0,1,5,1,5,894,772,1,0,3,1,3,7,6,0.0,0.0,0,0,0
169000,5,9638,4,0,0,6,7,1919,1990,14,3,3,2,1,0.0,804.0,1,5,1,5,1699,748,2,0,4,1,4,10,5,1.0,336.0,3,272,0
257500,5,10452,4,0,0,7,6,1941,1985,14,4,4,0,5,426.0,1528.0,1,5,1,5,1225,908,1,1,4,1,3,8,1,1.0,312.0,3,0,0
215000,5,15600,4,2,5,5,6,1950,1991,13,3,4,1,5,375.0,1032.0,1,5,1,5,1102,1075,2,1,5,2,3,11,5,2.0,484.0,3,0,0
266500,5,9042,4,0,5,7,9,1941,2006,5,5,4,4,6,275.0,1152.0,1,5,1,5,1188,1152,2,0,4,1,4,9,1,1.0,252.0,3,0,4
335000,5,17500,4,0,2,7,8,1959,2002,3,4,4,2,6,1406.0,1902.0,1,3,1,5,1902,0,2,0,3,1,5,7,1,2.0,567.0,3,0,0
203135,5,19645,4,0,7,7,6,1994,2007,13,3,3,2,6,343.0,423.0,1,5,1,5,896,756,2,1,3,1,4,6,3,2.0,473.0,3,0,0
185000,6,3907,4,4,2,8,6,1989,1989,6,4,3,1,6,747.0,982.0,1,4,1,5,1034,0,1,0,1,1,4,4,1,2.0,598.0,3,141,0
162500,6,3907,4,4,2,8,5,1989,1989,6,4,3,1,6,76.0,1191.0,1,4,1,5,1191,0,2,0,2,1,4,5,1,2.0,531.0,3,112,0
289000,5,15602,4,0,2,7,8,1959,1997,3,3,3,1,5,1247.0,1501.0,1,3,1,5,1801,0,2,0,1,1,3,6,1,2.0,484.0,3,0,2
125500,6,5436,4,0,0,4,8,1922,2007,13,3,4,0,4,735.0,796.0,1,4,1,5,796,358,1,0,3,1,4,7,5,1.0,240.0,3,0,3
82000,6,8154,4,0,2,2,5,1941,1950,14,3,3,0,4,480.0,480.0,1,3,1,5,540,0,1,0,1,1,3,4,5,1.0,200.0,2,0,0
110000,6,9140,4,0,0,6,5,1921,1975,14,3,3,0,4,308.0,629.0,1,2,1,5,727,380,1,0,2,1,3,5,5,1.0,625.0,3,0,3
68400,1,7500,4,0,0,4,4,1920,1950,8,3,4,1,1,0.0,698.0,1,3,1,4,698,430,1,0,2,1,3,6,5,2.0,528.0,3,30,0
102776,1,8712,4,0,0,4,7,1900,1950,8,3,3,4,1,0.0,859.0,1,4,1,5,859,319,1,0,2,1,3,7,5,1.0,384.0,3,68,0
55993,1,8712,4,0,2,5,5,1952,1952,14,2,3,1,1,0.0,540.0,1,3,0,4,1044,0,1,0,2,1,2,4,2,2.0,504.0,3,0,0
50138,1,8712,4,0,2,4,7,1896,1950,14,2,2,1,1,0.0,756.0,1,4,1,5,952,0,1,0,3,1,3,5,5,1.0,330.0,3,0,0
246000,6,3811,4,4,2,8,5,2004,2005,5,4,3,2,6,1373.0,1594.0,1,5,1,5,1646,0,2,0,2,1,4,5,1,2.0,525.0,3,128,0
254900,5,11050,4,0,5,8,5,1998,1999,13,4,3,2,6,615.0,1049.0,1,5,1,5,1036,880,2,1,3,1,4,8,1,3.0,741.0,3,0,0
190000,5,9620,4,0,7,6,7,1977,1977,9,3,3,1,5,679.0,1243.0,1,3,1,5,1285,0,2,0,3,1,4,6,1,2.0,473.0,3,375,4
201000,5,9196,4,0,2,7,5,2003,2003,13,4,3,2,1,0.0,1560.0,1,5,1,5,1560,0,2,0,3,1,4,7,1,2.0,573.0,3,100,0
169900,5,12328,4,0,7,6,5,1976,1976,6,3,3,1,6,539.0,1012.0,1,3,1,5,1034,0,1,0,3,1,3,6,1,3.0,888.0,3,0,0
170000,5,12760,4,2,2,6,5,1976,1976,9,3,3,1,1,0.0,1958.0,1,3,1,5,2048,0,3,0,5,2,3,9,0,2.0,776.0,3,0,0
160000,5,57200,4,0,2,5,5,1948,1950,14,3,3,1,4,353.0,747.0,1,3,1,5,1687,0,1,0,3,1,3,7,5,2.0,572.0,3,0,0
220000,5,11896,4,0,2,7,5,2008,2008,13,4,3,2,6,78.0,1336.0,1,5,1,5,1346,0,2,0,3,1,4,6,1,3.0,660.0,3,100,0
179781,5,9803,4,0,2,7,5,2009,2010,13,4,3,2,1,0.0,1214.0,1,5,1,5,1214,0,2,0,2,1,4,6,1,2.0,520.0,3,0,0
174000,5,9802,4,0,5,5,5,2006,2007,13,3,3,2,1,0.0,384.0,1,4,1,5,744,700,2,1,3,1,3,7,3,2.0,400.0,3,100,0
269500,5,12003,4,0,5,8,5,2009,2010,13,4,3,2,1,0.0,774.0,1,5,1,5,774,1194,2,1,4,1,5,8,3,3.0,680.0,3,0,0
214900,5,11316,4,0,5,7,5,2002,2003,13,4,3,2,6,624.0,817.0,1,5,1,5,824,1070,2,1,4,1,4,8,3,2.0,510.0,3,0,0
202900,5,14191,4,0,5,8,5,2002,2002,13,4,3,2,1,0.0,967.0,1,5,1,5,993,915,2,1,4,1,4,9,1,2.0,431.0,3,135,0
378500,5,13214,4,0,2,9,5,2008,2009,12,5,3,2,1,0.0,2002.0,1,5,1,5,2018,0,2,0,3,1,5,10,1,3.0,746.0,3,144,0
169000,5,15300,4,0,2,5,5,1965,1977,9,3,3,1,3,42.0,1068.0,1,3,1,5,1264,0,1,0,2,1,3,7,1,2.0,528.0,3,0,0
173500,5,10114,4,0,2,5,5,2004,2005,13,3,3,2,1,0.0,1430.0,1,5,1,5,1430,0,2,0,3,1,4,7,1,2.0,624.0,3,0,0
139000,5,9400,4,2,5,6,5,1971,1971,8,3,3,1,1,0.0,912.0,1,3,1,5,912,912,2,2,4,2,3,8,6,0.0,0.0,0,128,0
