price,area,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
119000,1251,6,6900,4,20,0,0,6,7,1938,2000,8,3,3,2,1,0,827,1,4,1,5,1,0,3,1,2,6,5,1,240,2,0,0
129000,1633,6,11851,4,20,0,0,5,7,1948,2009,13,3,4,0,4,780,1027,1,5,1,5,1,0,3,1,4,7,5,1,240,3,0,0
100000,1245,6,8239,4,20,0,0,5,6,1920,1962,8,3,3,0,3,176,1008,1,3,1,5,1,0,3,1,3,6,5,1,315,3,0,0
12789,832,6,9656,4,20,0,2,2,2,1923,1970,0,3,2,0,1,0,678,1,3,0,5,1,0,2,1,3,5,5,2,780,2,0,0
105900,720,6,8520,4,20,0,2,6,8,1928,2003,13,3,4,0,1,0,624,1,4,1,5,1,0,2,1,3,5,5,2,484,3,106,0
150000,1566,6,9600,4,20,0,5,8,9,1900,2003,14,4,4,0,1,0,930,2,3,0,5,2,0,3,1,4,7,5,1,288,3,54,0
139000,1652,6,10800,4,20,0,0,5,6,1915,1950,8,3,4,2,2,686,686,1,3,1,5,2,0,4,1,3,7,5,1,416,3,0,0
240000,2268,6,9000,4,20,0,5,8,9,1890,2002,14,4,4,4,1,0,346,1,5,1,5,3,0,3,1,4,7,5,2,624,3,0,0
76500,2256,6,9045,4,20,1,5,5,3,1910,1950,8,3,2,0,1,0,840,3,2,0,3,2,0,4,2,2,12,6,0,0,0,0,0
149700,1236,6,7407,4,20,0,2,6,7,1957,1996,8,3,3,1,6,600,912,1,3,1,4,1,0,2,1,3,6,1,2,923,3,0,3
125500,1363,6,7740,4,20,0,5,4,7,1910,1950,13,3,3,1,1,0,622,1,4,1,5,1,0,3,1,3,6,5,2,528,3,0,0
122500,2290,6,11340,4,20,1,5,4,6,1885,1950,13,3,3,2,1,0,777,1,4,1,5,2,0,4,2,3,11,5,2,560,3,0,0
140750,1470,6,10560,4,20,0,5,6,7,1922,1994,14,3,3,1,3,283,738,1,5,1,5,1,1,2,1,3,6,5,2,624,3,0,0
128500,1612,6,5830,4,3,0,0,5,6,1950,1997,8,3,4,1,3,788,988,1,5,1,5,1,1,3,1,3,7,5,1,363,3,0,3
209500,2068,5,7793,4,3,0,4,7,7,1922,2005,14,3,3,0,4,474,1108,1,3,0,4,1,1,3,1,4,8,5,1,315,3,0,0
87000,765,6,5000,4,3,0,2,4,7,1925,1950,8,3,3,0,3,188,765,1,3,0,3,1,0,2,1,4,4,5,1,200,2,135,3
134000,1132,6,6000,4,3,0,0,6,7,1939,1950,8,3,3,0,4,452,608,1,3,1,5,1,0,2,1,3,5,5,1,240,3,0,3
128000,1196,6,6000,4,3,0,0,6,6,1940,1950,8,3,4,1,2,264,572,1,5,1,4,1,1,3,1,3,6,5,2,576,3,0,0
132000,1453,6,6360,4,3,0,0,5,6,1942,1950,8,3,3,1,3,360,835,1,3,1,4,1,1,3,1,4,7,5,1,240,3,0,0
139900,1416,6,6000,4,3,0,0,6,7,1948,1950,14,3,3,1,3,300,780,1,3,1,5,1,1,3,1,3,6,5,1,312,3,221,0
123900,1040,6,6240,4,3,0,0,5,7,1936,1980,13,3,3,1,3,276,528,1,4,1,5,1,0,2,1,3,5,5,2,624,3,306,0
138400,1536,6,6240,4,3,0,0,5,5,1930,1950,8,3,3,0,2,448,928,1,3,1,3,2,0,4,1,3,7,5,2,480,3,0,3
109500,1068,6,6120,4,20,0,2,6,5,1923,1950,14,3,3,0,5,960,1124,1,3,1,5,1,0,2,1,3,5,5,1,288,3,0,0
140000,1710,6,10300,4,20,0,5,7,6,1921,1950,12,3,3,0,1,0,576,1,4,1,5,2,0,3,1,3,9,5,2,480,3,12,4
149500,1962,6,8094,4,20,0,0,4,5,1915,1950,8,3,2,1,1,0,888,1,5,1,5,1,1,4,1,3,9,5,2,572,3,160,4
159900,1560,6,12900,4,20,0,5,6,8,1912,2009,14,4,4,2,1,0,780,1,5,1,5,1,1,3,1,4,7,6,0,0,0,344,0
122000,1324,6,3068,4,20,0,5,6,8,1920,1993,13,3,4,0,1,0,662,1,5,1,5,1,0,3,1,3,6,5,1,180,3,0,4
110000,816,6,8472,4,11,2,2,5,5,1963,1963,14,2,3,1,2,104,816,1,3,0,5,1,0,2,1,3,5,4,2,516,3,106,0
55000,1092,6,5600,4,11,1,5,4,5,1930,1950,13,2,2,3,0,0,0,1,2,0,5,2,0,3,2,2,7,6,0,0,0,0,0
140000,1812,6,7630,4,20,1,5,5,9,1900,1996,14,3,4,0,1,0,360,1,4,1,5,2,0,4,2,4,8,5,2,672,3,344,3
244400,2403,5,24090,4,4,0,5,7,7,1940,1950,8,3,4,1,1,0,1032,1,5,1,5,2,0,4,1,3,10,1,1,349,3,56,0
173000,1675,5,15263,4,4,0,2,5,5,1959,1959,6,3,3,1,3,766,1422,1,4,1,5,2,0,3,1,3,8,1,1,365,3,0,0
107500,1224,5,10632,4,4,0,0,5,3,1917,1950,14,3,3,0,1,0,689,1,4,0,5,1,1,3,1,1,6,5,1,180,2,0,0
100000,1392,5,9900,4,21,1,0,5,4,1915,1950,14,2,2,0,3,1026,1212,1,3,0,5,1,0,3,1,3,6,6,0,0,0,0,0
95000,919,5,6001,4,21,0,0,6,5,1940,1950,13,3,3,1,2,368,600,1,5,0,5,1,0,3,1,3,5,5,1,231,3,0,3
93369,1884,1,6449,4,21,0,5,4,1,1907,1950,14,3,3,1,3,73,707,2,3,0,5,1,1,4,1,3,7,6,0,0,0,0,0
114900,1680,4,6048,4,21,1,0,5,7,1910,1950,14,3,4,0,2,736,856,1,4,1,5,2,0,2,2,3,7,5,2,450,3,56,0
94000,1020,5,6342,4,22,0,0,5,8,1875,1996,13,3,4,1,1,0,780,1,4,0,5,1,0,2,1,3,6,6,0,0,0,0,0
136000,1832,5,10773,4,22,2,2,4,3,1967,1967,9,2,2,1,5,704,1832,1,3,0,5,2,0,4,2,3,8,6,0,0,0,0,0
136500,1768,5,10778,4,22,2,2,4,5,1968,1968,6,3,3,1,1,0,1768,1,3,0,5,2,0,4,2,3,8,6,0,0,0,0,0
131500,1039,5,11625,4,22,1,2,5,4,1965,1965,9,3,3,2,4,841,1039,1,5,1,5,1,1,3,1,3,6,1,2,504,3,0,0
121500,1392,5,11341,4,22,0,2,5,6,1957,1996,14,3,3,1,5,1302,1392,1,3,1,5,1,1,3,1,3,5,5,2,528,3,0,0
125000,912,5,8521,4,22,0,2,5,5,1967,1967,6,3,3,1,5,842,912,1,3,1,5,1,0,3,1,3,5,5,1,336,3,0,3
154000,1060,5,8246,4,22,0,2,5,8,1968,2001,9,3,4,1,3,188,1060,1,5,1,5,1,0,3,1,4,6,1,1,270,3,406,3
137900,892,5,7800,4,22,0,2,5,7,1966,2008,6,3,3,1,4,240,864,1,5,1,5,1,0,3,1,4,5,5,1,416,3,0,0
158000,1352,5,9364,4,22,0,5,6,7,1969,1969,6,3,3,1,5,371,663,1,3,1,5,1,1,4,1,3,7,1,1,299,3,379,3
137250,864,5,7832,4,22,0,2,5,5,1968,1968,6,3,3,1,6,775,864,1,5,1,5,1,0,2,1,3,4,5,1,280,3,226,0
160250,1373,5,7424,4,22,2,6,5,5,1978,1978,9,3,3,1,6,1319,1319,1,3,1,5,1,0,3,1,3,5,1,2,591,3,0,0
163000,1440,5,11227,4,22,0,5,5,5,1968,1968,6,3,4,1,3,267,720,1,5,1,5,1,1,4,1,3,7,1,2,480,3,192,3
158900,1386,5,11616,4,22,0,5,6,5,1978,1978,6,3,3,1,3,438,672,1,3,1,5,2,1,3,1,3,6,1,2,440,3,335,4
328000,2260,5,14000,4,4,0,5,7,5,1996,1997,14,4,3,2,6,1201,1306,1,5,1,5,2,1,3,1,4,7,1,2,533,3,296,0
270000,1483,5,20062,4,4,0,2,7,7,1977,2001,14,4,4,1,5,1092,1420,1,4,1,5,1,1,1,1,3,4,1,2,690,3,496,0
85000,756,5,9259,4,22,0,2,4,4,1927,1950,14,3,3,0,1,0,660,1,3,0,5,1,0,2,1,3,4,5,2,440,3,80,0
128000,1067,5,9600,4,22,0,2,4,7,1950,1995,13,3,3,1,4,442,1067,1,3,1,5,2,0,2,1,4,4,1,2,436,3,290,0
260000,1524,5,23595,4,4,0,2,7,6,1979,1979,9,4,3,2,6,1258,1332,1,3,1,5,0,1,0,1,4,4,1,2,586,3,268,0
230000,1981,5,17082,4,4,0,5,6,5,1978,1992,13,3,3,2,5,964,1117,1,5,1,5,2,1,4,1,4,8,1,2,522,3,336,0
124000,1610,5,18600,4,7,0,0,3,4,1938,1990,14,3,3,1,4,288,972,1,3,1,4,2,0,4,1,2,8,1,1,480,3,0,0
83000,835,5,10625,4,7,0,2,5,5,1920,1950,14,3,3,0,5,108,458,1,2,0,5,1,0,2,1,3,5,2,1,366,2,0,0
144500,1074,5,11479,4,7,0,2,6,7,1950,1987,14,3,3,1,6,104,663,1,5,1,5,1,0,3,1,4,6,1,1,467,3,0,3
129000,1144,5,9571,4,7,0,2,5,6,1956,1956,14,3,3,1,4,739,1144,1,3,1,5,1,0,3,1,3,6,1,1,596,3,44,0
127000,1531,5,9350,4,7,0,0,4,6,1947,1979,15,3,3,1,2,192,756,1,5,1,5,1,0,3,1,3,8,5,1,209,2,0,3
128000,1172,5,9525,4,7,0,2,5,7,1954,1998,15,3,3,1,4,954,1172,1,3,1,5,1,0,3,1,3,5,1,1,366,3,240,0
186000,1212,5,10420,4,7,0,2,6,5,2009,2009,13,3,3,2,6,36,1212,1,5,1,5,2,0,3,1,4,6,1,2,460,3,100,0
308030,1508,5,17485,4,7,0,2,7,5,2009,2010,13,4,3,2,6,1346,1508,1,5,1,5,1,0,1,1,4,5,1,2,572,3,0,0
114000,1298,5,11200,4,7,0,2,5,3,1964,1964,14,3,2,1,1,0,1250,1,5,1,5,2,0,3,1,3,5,5,2,504,3,0,0
84900,930,5,11100,4,7,0,2,4,7,1946,2006,8,3,3,1,0,0,0,1,5,1,5,1,0,2,1,4,6,5,1,308,3,0,0
178000,1732,5,9206,4,23,0,5,6,5,1985,1985,6,4,3,1,1,0,741,1,3,1,5,2,1,3,1,4,7,1,2,476,3,192,0
270000,1433,5,11980,4,23,0,2,7,5,1987,1987,9,4,3,1,6,1433,1433,1,5,1,5,1,1,1,1,4,4,1,2,528,4,0,3
218000,1802,5,12361,4,23,0,5,6,7,1993,1993,13,4,4,2,6,860,946,1,5,1,5,2,1,3,1,4,8,0,4,1017,3,450,0
236000,1949,5,9938,4,23,0,5,7,5,1993,1994,8,4,3,2,6,750,1050,1,5,1,5,2,1,3,1,4,8,1,2,574,3,156,4
147000,996,5,9069,4,23,0,6,6,6,1992,1992,6,3,3,2,6,747,936,1,5,1,5,1,0,2,1,4,5,1,2,564,3,120,0
245350,1694,5,10475,4,5,0,2,8,5,2008,2008,13,4,3,2,1,0,1694,1,5,1,5,2,0,3,1,4,7,1,3,776,3,160,0
206000,1208,5,6762,4,5,0,2,7,5,2006,2006,13,4,3,2,6,686,1187,1,5,1,5,2,0,2,1,4,6,1,2,632,3,105,0
198900,1226,5,10402,4,5,0,2,7,5,2009,2009,13,3,3,2,1,0,1226,1,5,1,5,2,0,3,1,4,6,1,3,740,3,0,0
187000,1222,5,7360,4,5,0,2,7,5,2010,2010,13,4,3,2,6,24,1222,1,5,1,5,2,0,2,1,4,6,1,2,615,3,0,0
320000,3222,5,12376,4,23,0,5,7,5,1990,1990,9,3,3,2,6,1470,1673,1,4,1,5,3,0,5,1,4,11,1,3,594,3,367,0
138500,1445,5,14235,4,23,0,0,6,8,1900,1993,14,3,3,2,1,0,676,1,3,1,5,2,0,3,1,3,6,5,2,484,3,0,0
155000,1052,5,8816,4,4,0,7,6,7,1971,1971,6,3,3,1,6,504,1010,1,4,1,5,1,0,3,1,3,6,1,2,440,3,0,3
159000,965,5,11105,4,5,0,6,5,5,1996,1996,13,3,4,2,6,870,870,1,4,1,5,1,0,2,1,3,4,1,2,580,4,71,4
191000,1692,5,9337,4,5,0,5,7,5,1997,1998,13,3,3,2,5,353,878,1,5,1,5,2,1,3,1,3,8,1,2,513,3,0,0
200500,1682,5,8750,4,5,0,5,6,5,1998,1998,13,3,3,2,6,505,804,1,5,1,5,2,1,3,1,4,7,1,2,523,3,0,0
150000,1026,5,15240,4,5,0,2,5,8,1977,2004,5,4,4,1,6,198,1026,1,5,1,5,1,1,3,1,3,5,1,1,308,3,316,3
161750,1392,5,10900,4,5,0,5,6,7,1977,1977,6,3,3,1,6,378,689,1,5,1,5,1,1,3,1,3,6,1,1,299,3,0,3
128200,894,5,10650,4,5,0,2,5,6,1976,1976,6,3,3,1,2,182,894,1,3,1,5,1,0,3,1,3,5,1,1,308,3,365,3
127000,876,5,7480,4,5,0,2,5,6,1972,1972,14,3,3,1,5,480,876,1,3,1,5,1,0,3,1,3,5,5,2,484,3,0,3
318000,1978,5,10389,4,5,0,2,8,5,2003,2003,5,4,3,2,6,1682,1978,1,5,1,5,2,1,3,1,4,8,1,3,850,3,188,0
272000,1601,5,11423,4,5,0,2,8,5,2001,2002,13,4,3,2,6,1358,1581,1,5,1,5,2,0,3,1,4,6,1,2,670,3,180,3
237000,1829,5,9548,4,5,0,5,7,6,2003,2003,13,4,3,2,6,483,941,1,5,1,5,2,1,3,1,4,7,1,2,613,3,192,0
240000,2098,5,9375,4,5,0,5,7,5,1997,1997,13,4,3,2,1,0,1040,1,5,1,5,2,1,4,1,4,9,1,2,621,3,331,0
224900,1661,5,12137,4,5,0,2,7,5,1998,1998,13,3,3,2,1,0,1649,1,5,1,5,2,0,3,1,4,6,1,2,598,3,0,0
143750,848,6,4435,4,5,4,2,6,5,2003,2003,13,4,3,2,6,672,848,1,5,1,5,1,0,1,1,4,4,1,2,420,3,140,0
143000,848,6,4426,4,5,4,2,6,5,2004,2004,13,4,3,2,6,662,848,1,5,1,5,1,0,1,1,4,3,1,2,420,3,160,0
232000,1668,5,10635,4,5,0,2,8,5,2003,2003,13,4,3,2,4,370,1657,1,5,1,5,2,0,3,1,4,8,1,2,502,3,0,0
213000,1484,5,8400,4,5,0,2,7,5,2004,2005,13,4,3,2,6,712,1473,1,5,1,5,2,0,3,1,4,7,1,2,606,3,0,0
185500,1414,5,8773,4,5,0,2,7,5,2004,2004,13,4,3,2,6,24,1414,1,5,1,5,2,0,3,1,4,6,1,2,494,3,132,0
84900,640,5,8777,4,7,0,2,3,6,1945,2007,13,3,4,1,0,0,0,1,3,0,5,1,0,2,1,3,5,5,1,240,3,0,0
155891,992,5,8842,4,7,0,2,5,6,1954,1954,13,3,4,1,1,0,381,1,5,1,5,1,0,3,1,3,6,5,1,319,3,60,3
100000,1664,5,9825,4,7,2,2,5,5,1965,1965,1,3,3,1,0,0,0,1,3,0,5,2,0,4,2,3,8,6,0,0,0,0,0
144000,1196,5,10044,4,7,0,2,5,6,1968,1968,8,3,3,1,5,1070,1196,1,3,1,5,1,0,3,1,3,6,1,1,336,3,257,3
64000,1120,5,11792,4,7,0,0,4,5,1948,1950,13,3,3,1,1,0,744,1,5,0,3,1,0,2,1,2,5,5,2,480,3,0,0
125200,1096,5,6305,4,7,0,7,6,6,1975,1975,9,3,3,1,5,528,1008,1,3,1,5,1,0,3,1,3,5,5,1,352,3,0,0
107000,1117,5,7819,4,7,0,7,6,5,1976,1976,9,3,3,1,5,422,1029,1,3,1,5,1,0,3,1,3,6,5,2,672,3,144,3
90000,960,5,6410,4,7,0,2,4,5,1958,1958,15,3,3,1,1,0,960,1,5,1,5,1,0,3,1,3,5,6,0,0,0,0,3
140000,1121,6,8546,4,7,0,2,4,5,2003,2004,13,3,3,2,1,0,1121,1,5,1,5,2,0,2,1,3,5,1,2,440,3,132,0
113000,1487,5,8741,4,7,0,0,6,4,1945,1950,13,3,3,1,2,94,735,1,3,1,4,1,1,3,1,3,7,5,1,220,3,0,3
80000,924,5,12180,4,7,1,0,4,4,1941,1950,8,3,2,0,4,348,672,3,2,0,4,1,0,2,1,2,5,5,1,280,3,0,3
144500,1526,5,8562,4,7,0,2,5,6,1957,2002,6,3,3,1,3,383,1216,1,5,1,4,1,0,4,1,3,7,2,1,364,3,116,0
104000,1296,5,4853,4,21,0,2,5,6,1924,1999,8,3,3,0,3,133,1107,1,2,0,4,2,0,2,1,2,5,5,1,260,3,0,3
128000,1647,5,6858,4,21,0,5,6,4,1915,1950,14,3,3,2,1,0,806,1,3,0,3,1,1,4,1,2,6,5,1,216,3,0,0
58500,864,5,8212,4,7,0,2,3,3,1914,1950,12,3,2,0,3,203,864,1,3,0,3,1,0,2,1,3,5,5,1,200,3,0,0
127000,1691,5,5000,4,21,0,0,5,6,1924,1950,3,3,3,0,2,218,1026,1,3,1,5,2,0,3,1,4,6,5,1,308,3,0,0
126000,856,5,7890,4,21,0,2,6,6,1939,1950,14,3,3,1,3,238,856,1,3,1,5,1,0,2,1,3,4,5,2,399,3,0,0
160000,2650,4,7200,4,21,2,5,4,6,1967,1967,9,3,3,3,0,0,0,1,3,1,5,3,0,6,2,3,10,6,0,0,0,0,0
100000,1666,5,9839,4,21,0,0,5,2,1931,1950,13,3,3,2,1,0,894,1,5,1,5,1,0,3,1,3,7,6,0,0,0,0,0
169000,2447,5,9638,4,21,0,0,6,7,1919,1990,14,3,3,2,1,0,804,1,5,1,5,2,0,4,1,4,10,5,1,336,3,272,0
257500,2133,5,10452,4,6,0,0,7,6,1941,1985,14,4,4,0,5,426,1528,1,5,1,5,1,1,4,1,3,8,1,1,312,3,0,0
215000,2177,5,15600,4,6,2,5,5,6,1950,1991,13,3,4,1,5,375,1032,1,5,1,5,2,1,5,2,3,11,5,2,484,3,0,0
266500,2340,5,9042,4,6,0,5,7,9,1941,2006,5,5,4,4,6,275,1152,1,5,1,5,2,0,4,1,4,9,1,1,252,3,0,4
335000,1902,5,17500,4,6,0,2,7,8,1959,2002,3,4,4,2,6,1406,1902,1,3,1,5,2,0,3,1,5,7,1,2,567,3,0,0
203135,1652,5,19645,4,6,0,7,7,6,1994,2007,13,3,3,2,6,343,423,1,5,1,5,2,1,3,1,4,6,3,2,473,3,0,0
185000,1034,6,3907,4,1,4,2,8,6,1989,1989,6,4,3,1,6,747,982,1,4,1,5,1,0,1,1,4,4,1,2,598,3,141,0
162500,1191,6,3907,4,1,4,2,8,5,1989,1989,6,4,3,1,6,76,1191,1,4,1,5,2,0,2,1,4,5,1,2,531,3,112,0
289000,1801,5,15602,4,6,0,2,7,8,1959,1997,3,3,3,1,5,1247,1501,1,3,1,5,2,0,1,1,3,6,1,2,484,3,0,2
125500,1154,6,5436,4,11,0,0,4,8,1922,2007,13,3,4,0,4,735,796,1,4,1,5,1,0,3,1,4,7,5,1,240,3,0,3
82000,540,6,8154,4,11,0,2,2,5,1941,1950,14,3,3,0,4,480,480,1,3,1,5,1,0,1,1,3,4,5,1,200,2,0,0
110000,1107,6,9140,4,11,0,0,6,5,1921,1975,14,3,3,0,4,308,629,1,2,1,5,1,0,2,1,3,5,5,1,625,3,0,3
68400,1128,1,7500,4,11,0,0,4,4,1920,1950,8,3,4,1,1,0,698,1,3,1,4,1,0,2,1,3,6,5,2,528,3,30,0
102776,1178,1,8712,4,11,0,0,4,7,1900,1950,8,3,3,4,1,0,859,1,4,1,5,1,0,2,1,3,7,5,1,384,3,68,0
55993,1044,1,8712,4,11,0,2,5,5,1952,1952,14,2,3,1,1,0,540,1,3,0,4,1,0,2,1,2,4,2,2,504,3,0,0
50138,952,1,8712,4,11,0,2,4,7,1896,1950,14,2,2,1,1,0,756,1,4,1,5,1,0,3,1,3,5,5,1,330,3,0,0
246000,1646,6,3811,4,6,4,2,8,5,2004,2005,5,4,3,2,6,1373,1594,1,5,1,5,2,0,2,1,4,5,1,2,525,3,128,0
254900,1916,5,11050,4,14,0,5,8,5,1998,1999,13,4,3,2,6,615,1049,1,5,1,5,2,1,3,1,4,8,1,3,741,3,0,0
190000,1285,5,9620,4,14,0,7,6,7,1977,1977,9,3,3,1,5,679,1243,1,3,1,5,2,0,3,1,4,6,1,2,473,3,375,4
201000,1560,5,9196,4,14,0,2,7,5,2003,2003,13,4,3,2,1,0,1560,1,5,1,5,2,0,3,1,4,7,1,2,573,3,100,0
169900,1034,5,12328,4,14,0,7,6,5,1976,1976,6,3,3,1,6,539,1012,1,3,1,5,1,0,3,1,3,6,1,3,888,3,0,0
170000,2048,5,12760,4,14,2,2,6,5,1976,1976,9,3,3,1,1,0,1958,1,3,1,5,3,0,5,2,3,9,0,2,776,3,0,0
160000,1687,5,57200,4,26,0,2,5,5,1948,1950,14,3,3,1,4,353,747,1,3,1,5,1,0,3,1,3,7,5,2,572,3,0,0
220000,1346,5,11896,4,26,0,2,7,5,2008,2008,13,4,3,2,6,78,1336,1,5,1,5,2,0,3,1,4,6,1,3,660,3,100,0
179781,1214,5,9803,4,26,0,2,7,5,2009,2010,13,4,3,2,1,0,1214,1,5,1,5,2,0,2,1,4,6,1,2,520,3,0,0
174000,1444,5,9802,4,26,0,5,5,5,2006,2007,13,3,3,2,1,0,384,1,4,1,5,2,1,3,1,3,7,3,2,400,3,100,0
269500,1968,5,12003,4,26,0,5,8,5,2009,2010,13,4,3,2,1,0,774,1,5,1,5,2,1,4,1,5,8,3,3,680,3,0,0
214900,1894,5,11316,4,26,0,5,7,5,2002,2003,13,4,3,2,6,624,817,1,5,1,5,2,1,4,1,4,8,3,2,510,3,0,0
202900,1908,5,14191,4,26,0,5,8,5,2002,2002,13,4,3,2,1,0,967,1,5,1,5,2,1,4,1,4,9,1,2,431,3,135,0
378500,2018,5,13214,4,26,0,2,9,5,2008,2009,12,5,3,2,1,0,2002,1,5,1,5,2,0,3,1,5,10,1,3,746,3,144,0
169000,1264,5,15300,4,14,0,2,5,5,1965,1977,9,3,3,1,3,42,1068,1,3,1,5,1,0,2,1,3,7,1,2,528,3,0,0
173500,1430,5,10114,4,14,0,2,5,5,2004,2005,13,3,3,2,1,0,1430,1,5,1,5,2,0,3,1,4,7,1,2,624,3,0,0
139000,1824,5,9400,4,14,2,5,6,5,1971,1971,8,3,3,1,1,0,912,1,3,1,5,2,2,4,2,3,8,6,0,0,0,128,0
166500,1344,5,11875,4,14,0,2,5,5,1999,1999,13,3,3,2,1,0,1344,1,5,1,5,2,0,3,1,3,7,1,2,686,3,328,0
83500,1092,6,1974,4,13,4,5,4,5,1973,1973,5,3,3,1,4,334,546,1,3,1,5,1,1,3,1,3,6,1,1,286,3,120,0
119500,945,6,2394,4,13,3,2,5,6,1973,1973,5,3,3,1,6,915,945,1,5,1,5,1,0,2,1,3,5,1,1,253,3,174,0
85000,1112,6,2592,4,13,4,5,5,3,1976,1976,5,3,3,1,3,129,536,1,3,1,5,1,1,3,1,3,4,1,1,336,3,182,0
76000,1092,6,1476,4,13,3,5,4,7,1970,1970,5,3,3,1,6,176,546,1,5,1,5,1,1,3,1,3,5,6,0,0,0,200,0
75500,630,6,1491,4,13,4,6,4,6,1972,1972,5,3,3,1,2,150,630,1,5,1,5,1,0,1,1,3,3,6,0,0,0,96,0
88250,1092,6,1900,4,13,4,5,4,4,1970,1970,5,3,3,1,1,0,546,1,5,1,5,1,1,3,1,3,5,6,0,0,0,0,0
85500,1092,6,1890,4,13,4,5,4,6,1972,1972,5,3,3,1,3,294,546,1,3,1,5,1,1,3,1,3,5,1,1,286,3,0,0
130000,874,5,6953,4,14,0,2,5,7,1971,2004,13,3,4,1,5,469,864,1,5,1,5,1,0,3,1,3,5,5,1,352,3,0,0
157900,1188,5,26142,4,14,0,2,5,7,1962,1962,6,3,3,1,3,593,1188,1,3,1,5,1,0,3,1,3,6,1,1,312,3,261,0
149900,833,5,12887,4,14,0,2,5,7,1984,1984,13,3,3,1,3,207,833,1,3,1,5,1,0,2,1,4,5,1,2,495,3,431,3
159000,2432,5,7700,4,14,2,5,5,2,1985,1986,6,3,1,2,1,0,1216,1,4,1,5,4,2,4,2,3,10,1,2,616,3,200,0
136000,1274,5,10475,4,14,0,5,5,5,1991,1991,6,3,3,2,3,458,624,1,4,1,5,1,1,3,1,3,6,5,2,576,3,22,2
161000,1479,5,10544,4,14,0,0,5,5,1969,1969,6,3,3,1,4,476,864,1,3,1,5,2,0,5,1,3,8,1,1,275,3,287,0
285000,1803,5,9892,4,14,0,2,8,5,1994,1995,13,4,4,2,6,1341,1679,1,5,1,5,2,1,3,1,4,6,1,2,482,3,129,2
231000,1797,5,12961,4,14,0,5,6,5,1993,1994,13,4,4,2,6,944,1152,1,5,1,5,2,1,3,1,4,7,1,2,616,3,162,0
124500,882,5,13008,4,15,0,2,6,5,1956,1956,8,3,3,1,3,564,882,1,3,1,5,1,0,2,1,3,5,1,1,502,3,0,0
157000,1434,5,10200,4,15,0,2,6,5,1974,1974,9,3,3,1,2,844,1434,1,3,1,5,2,0,4,1,3,7,1,2,528,3,80,0
345000,2704,5,13860,4,15,0,7,8,7,1972,1995,9,4,3,1,6,1410,1952,1,4,1,5,2,1,4,1,5,9,1,2,538,3,269,3
189500,1608,5,10179,4,8,0,5,6,5,1997,1997,13,3,3,2,5,847,945,1,5,1,5,2,1,3,1,3,7,1,2,470,3,252,0
270000,2283,5,11792,4,8,0,5,8,5,2003,2003,13,4,3,2,6,850,1008,1,5,1,5,2,1,4,1,4,9,3,3,632,3,120,0
189000,1628,5,8400,4,8,0,7,7,5,1996,1997,6,3,3,2,6,284,384,1,4,1,5,2,1,3,1,3,7,3,2,390,3,48,0
377500,1746,5,14892,4,8,0,2,9,5,2006,2007,13,5,3,2,6,1320,1746,1,5,1,5,2,0,3,1,5,7,1,3,758,3,201,0
168500,1474,5,8530,4,8,0,7,7,5,1995,1996,6,3,3,2,1,0,384,1,4,1,5,2,1,3,1,3,7,3,2,400,3,120,0
375000,2522,5,7296,4,25,4,2,8,5,2004,2005,5,4,3,2,6,1965,2208,1,5,1,5,2,0,1,1,4,8,1,2,564,3,182,0
278000,1659,5,5664,4,25,4,2,8,5,2000,2000,5,4,3,2,6,1158,1501,1,5,1,5,2,0,2,1,5,5,1,2,499,3,212,0
240000,1478,5,7380,4,25,0,2,8,5,1998,1998,5,3,3,2,6,341,1418,1,5,1,5,2,0,2,1,3,5,1,2,495,3,168,0
239500,1734,5,8013,4,25,4,2,8,5,1995,1996,5,4,3,2,6,741,1587,1,5,1,5,2,0,2,1,4,6,1,2,528,3,52,0
177500,1382,5,8923,4,8,0,7,7,5,1998,1998,13,4,3,2,6,189,384,1,4,1,5,2,1,3,1,3,7,3,2,396,3,256,0
185000,1718,5,10141,4,8,0,5,7,5,1998,1998,13,3,3,2,1,0,832,1,4,1,5,2,1,3,1,3,7,1,2,427,3,0,0
191000,1636,5,7500,4,8,0,5,6,5,1998,1999,13,4,3,2,6,476,952,1,4,1,5,2,1,3,1,3,7,1,2,440,3,0,0
178000,1571,5,7837,4,8,0,5,6,7,1993,1994,13,4,3,2,1,0,799,1,4,1,5,2,1,3,1,3,7,1,2,380,3,0,0
185000,1470,5,9765,4,8,0,5,6,8,1993,1993,13,5,4,2,5,310,680,1,4,1,5,2,1,3,1,3,6,3,2,420,3,232,0
181316,1516,5,8803,4,8,0,5,6,5,1994,1995,6,3,3,2,6,600,707,1,4,1,5,2,1,3,1,4,7,1,2,409,3,0,0
166000,1190,5,7250,4,8,0,2,6,5,1993,1993,6,3,3,2,1,0,1181,1,5,1,5,2,0,3,1,4,6,1,2,430,3,0,0
